id,category,model,target_lang,target_lang_name,ko_text,translated_text,ko_chars,tr_chars,ko_tokens,tr_tokens,fertility,ko_chars_per_token,tr_chars_per_token,cost_per_1k_ko_chars_usd
94,complex,gpt-5.4-mini,en,English,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,Recently published guidelines recommend specific antibiotics as first-line treatment for this disease.,49,102,25,14,0.56,1.96,7.285714285714286,0.00038265306122448983
94,complex,deepseek-chat,en,English,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,Recently published guidelines recommend specific antibiotics as first-line treatment for this disease.,49,102,33,14,0.42424242424242425,1.4848484848484849,7.285714285714286,0.00018183673469387757
94,complex,gemini-2.5-flash,en,English,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,Recently published guidelines recommend specific antibiotics as first-line treatment for this disease.,49,102,26,15,0.5769230769230769,1.8846153846153846,6.8,7.959183673469388e-05
94,complex,gpt-5.4-mini,es,Spanish,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,Las guías publicadas recientemente recomiendan antibióticos específicos como tratamiento de primera línea para esta enfermedad.,49,127,25,22,0.88,1.96,5.7727272727272725,0.00038265306122448983
94,complex,deepseek-chat,es,Spanish,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,Las guías publicadas recientemente recomiendan antibióticos específicos como tratamiento de primera línea para esta enfermedad.,49,127,33,26,0.7878787878787878,1.4848484848484849,4.884615384615385,0.00018183673469387757
94,complex,gemini-2.5-flash,es,Spanish,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,Las guías publicadas recientemente recomiendan antibióticos específicos como tratamiento de primera línea para esta enfermedad.,49,127,26,22,0.8461538461538461,1.8846153846153846,5.7727272727272725,7.959183673469388e-05
94,complex,gpt-5.4-mini,zh-CN,Chinese,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,最近发布的指南推荐特定抗生素作为该疾病的一线治疗方法。,49,27,25,18,0.72,1.96,1.5,0.00038265306122448983
94,complex,deepseek-chat,zh-CN,Chinese,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,最近发布的指南推荐特定抗生素作为该疾病的一线治疗方法。,49,27,33,13,0.3939393939393939,1.4848484848484849,2.076923076923077,0.00018183673469387757
94,complex,gemini-2.5-flash,zh-CN,Chinese,최근 발표된 가이드라인에 따르면 이 질환의 일차 치료로 특정 항생제를 권장하고 있습니다.,最近发布的指南推荐特定抗生素作为该疾病的一线治疗方法。,49,27,26,15,0.5769230769230769,1.8846153846153846,1.8,7.959183673469388e-05
95,complex,gpt-5.4-mini,en,English,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,"Imaging and biopsy results are inconsistent, requiring further evaluation.",40,74,18,12,0.6666666666666666,2.2222222222222223,6.166666666666667,0.0003375
95,complex,deepseek-chat,en,English,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,"Imaging and biopsy results are inconsistent, requiring further evaluation.",40,74,22,12,0.5454545454545454,1.8181818181818181,6.166666666666667,0.0001485
95,complex,gemini-2.5-flash,en,English,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,"Imaging and biopsy results are inconsistent, requiring further evaluation.",40,74,19,11,0.5789473684210527,2.1052631578947367,6.7272727272727275,7.125e-05
95,complex,gpt-5.4-mini,es,Spanish,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,Los resultados de las imágenes y la biopsia son inconsistentes y requieren una evaluación adicional.,40,100,18,18,1.0,2.2222222222222223,5.555555555555555,0.0003375
95,complex,deepseek-chat,es,Spanish,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,Los resultados de las imágenes y la biopsia son inconsistentes y requieren una evaluación adicional.,40,100,22,20,0.9090909090909091,1.8181818181818181,5.0,0.0001485
95,complex,gemini-2.5-flash,es,Spanish,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,Los resultados de las imágenes y la biopsia son inconsistentes y requieren una evaluación adicional.,40,100,19,18,0.9473684210526315,2.1052631578947367,5.555555555555555,7.125e-05
95,complex,gpt-5.4-mini,zh-CN,Chinese,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,影像学和活检结果不一致，需要进一步评估。,40,20,18,14,0.7777777777777778,2.2222222222222223,1.4285714285714286,0.0003375
95,complex,deepseek-chat,zh-CN,Chinese,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,影像学和活检结果不一致，需要进一步评估。,40,20,22,10,0.45454545454545453,1.8181818181818181,2.0,0.0001485
95,complex,gemini-2.5-flash,zh-CN,Chinese,영상 검사와 조직 검사 결과가 일치하지 않아 추가적인 평가가 필요합니다.,影像学和活检结果不一致，需要进一步评估。,40,20,19,13,0.6842105263157895,2.1052631578947367,1.5384615384615385,7.125e-05
96,complex,gpt-5.4-mini,en,English,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",Unexpected bleeding occurred during surgery and required a blood transfusion. He is currently in stable condition.,47,114,26,19,0.7307692307692307,1.8076923076923077,6.0,0.0004148936170212766
96,complex,deepseek-chat,en,English,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",Unexpected bleeding occurred during surgery and required a blood transfusion. He is currently in stable condition.,47,114,28,19,0.6785714285714286,1.6785714285714286,6.0,0.0001608510638297872
96,complex,gemini-2.5-flash,en,English,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",Unexpected bleeding occurred during surgery and required a blood transfusion. He is currently in stable condition.,47,114,24,18,0.75,1.9583333333333333,6.333333333333333,7.659574468085105e-05
96,complex,gpt-5.4-mini,es,Spanish,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",Durante la cirugía se produjo un sangrado inesperado que requirió una transfusión de sangre. Actualmente se encuentra en condición estable.,47,139,26,26,1.0,1.8076923076923077,5.346153846153846,0.0004148936170212766
96,complex,deepseek-chat,es,Spanish,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",Durante la cirugía se produjo un sangrado inesperado que requirió una transfusión de sangre. Actualmente se encuentra en condición estable.,47,139,28,32,1.1428571428571428,1.6785714285714286,4.34375,0.0001608510638297872
96,complex,gemini-2.5-flash,es,Spanish,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",Durante la cirugía se produjo un sangrado inesperado que requirió una transfusión de sangre. Actualmente se encuentra en condición estable.,47,139,24,26,1.0833333333333333,1.9583333333333333,5.346153846153846,7.659574468085105e-05
96,complex,gpt-5.4-mini,zh-CN,Chinese,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",手术期间发生意外出血，需要输血。目前他的情况稳定。,47,25,26,16,0.6153846153846154,1.8076923076923077,1.5625,0.0004148936170212766
96,complex,deepseek-chat,zh-CN,Chinese,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",手术期间发生意外出血，需要输血。目前他的情况稳定。,47,25,28,14,0.5,1.6785714285714286,1.7857142857142858,0.0001608510638297872
96,complex,gemini-2.5-flash,zh-CN,Chinese,"수술 중 예상치 못한 출혈이 발생하여 수혈이 필요했으며, 현재는 안정적인 상태입니다.",手术期间发生意外出血，需要输血。目前他的情况稳定。,47,25,24,15,0.625,1.9583333333333333,1.6666666666666667,7.659574468085105e-05
97,complex,gpt-5.4-mini,en,English,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,Dosage adjustment of this drug is necessary in patients with reduced renal function.,39,84,23,15,0.6521739130434783,1.6956521739130435,5.6,0.00044230769230769226
97,complex,deepseek-chat,en,English,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,Dosage adjustment of this drug is necessary in patients with reduced renal function.,39,84,25,16,0.64,1.56,5.25,0.00017307692307692312
97,complex,gemini-2.5-flash,en,English,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,Dosage adjustment of this drug is necessary in patients with reduced renal function.,39,84,23,15,0.6521739130434783,1.6956521739130435,5.6,8.846153846153845e-05
97,complex,gpt-5.4-mini,es,Spanish,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,Es necesario ajustar la dosis de este medicamento en pacientes con función renal reducida.,39,90,23,16,0.6956521739130435,1.6956521739130435,5.625,0.00044230769230769226
97,complex,deepseek-chat,es,Spanish,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,Es necesario ajustar la dosis de este medicamento en pacientes con función renal reducida.,39,90,25,19,0.76,1.56,4.7368421052631575,0.00017307692307692312
97,complex,gemini-2.5-flash,es,Spanish,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,Es necesario ajustar la dosis de este medicamento en pacientes con función renal reducida.,39,90,23,16,0.6956521739130435,1.6956521739130435,5.625,8.846153846153845e-05
97,complex,gpt-5.4-mini,zh-CN,Chinese,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,肾功能减退的患者需要调整该药的剂量。,39,18,23,15,0.6521739130434783,1.6956521739130435,1.2,0.00044230769230769226
97,complex,deepseek-chat,zh-CN,Chinese,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,肾功能减退的患者需要调整该药的剂量。,39,18,25,9,0.36,1.56,2.0,0.00017307692307692312
97,complex,gemini-2.5-flash,zh-CN,Chinese,이 약물은 신장 기능이 저하된 환자에서 용량 조절이 반드시 필요합니다.,肾功能减退的患者需要调整该药的剂量。,39,18,23,13,0.5652173913043478,1.6956521739130435,1.3846153846153846,8.846153846153845e-05
98,complex,gpt-5.4-mini,en,English,심부전 환자에서 이뇨제 사용 시 전해질 불균형이 발생할 수 있으므로 주기적인 모니터링이 필요합니다.,"Electrolyte imbalance may occur when diuretics are used in patients with heart failure, so periodic monitoring is necessary.",55,124,36,25,0.6944444444444444,1.5277777777777777,4.96,0.0004909090909090909
98,complex,deepseek-chat,en,English,심부전 환자에서 이뇨제 사용 시 전해질 불균형이 발생할 수 있으므로 주기적인 모니터링이 필요합니다.,"Electrolyte imbalance may occur when diuretics are used in patients with heart failure, so periodic monitoring is necessary.",55,124,37,24,0.6486486486486487,1.4864864864864864,5.166666666666667,0.00018163636363636366
98,complex,gemini-2.5-flash,en,English,심부전 환자에서 이뇨제 사용 시 전해질 불균형이 발생할 수 있으므로 주기적인 모니터링이 필요합니다.,"Electrolyte imbalance may occur when diuretics are used in patients with heart failure, so periodic monitoring is necessary.",55,124,33,21,0.6363636363636364,1.6666666666666667,5.904761904761905,9e-05
98,complex,gpt-5.4-mini,es,Spanish,심부전 환자에서 이뇨제 사용 시 전해질 불균형이 발생할 수 있으므로 주기적인 모니터링이 필요합니다.,"Puede producirse un desequilibrio electrolítico cuando se utilizan diuréticos en pacientes con insuficiencia cardíaca, por lo que es necesaria una monitorización periódica.",55,172,36,37,1.0277777777777777,1.5277777777777777,4.648648648648648,0.0004909090909090909
98,complex,deepseek-chat,es,Spanish,심부전 환자에서 이뇨제 사용 시 전해질 불균형이 발생할 수 있으므로 주기적인 모니터링이 필요합니다.,"Puede producirse un desequilibrio electrolítico cuando se utilizan diuréticos en pacientes con insuficiencia cardíaca, por lo que es necesaria una monitorización periódica.",55,172,37,44,1.1891891891891893,1.4864864864864864,3.909090909090909,0.00018163636363636366
